Date,Province/State,Country/Region,adm0_a3,Lat,Long,Population,admin,r_admin,i_admin,ri_admin,Tot_admin,iTot_admin,rTot_admin,riTot_admin,full,r_full,i_full,ri_full,Tot_full,iTot_full,rTot_full,riTot_full
4/10/21,NA,Liechtenstein,LIE,47.14,9.55,38137.0,7414.0,19440.4384,0.0,0.0,7414.0,0.0,19440.4384,0.0,2930.0,7682.8277,0.0,0.0,2930.0,0.0,7682.8277,0.0
4/10/21,NA,Lithuania,LTU,55.1694,23.8813,2722291.0,675587.0,24816.8546,15588.0,572.6059,675587.0,15588.0,24816.8546,572.6059,190598.0,7001.3823,181.0,6.6488,190598.0,181.0,7001.3823,6.6488
4/10/21,NA,Luxembourg,LUX,49.8153,6.1296,625976.0,121953.0,19482.0568,0.0,0.0,121953.0,0.0,19482.0568,0.0,30879.0,4932.9367,0.0,0.0,30879.0,0.0,4932.9367,0.0
4/10/21,NA,Malawi,MWI,-13.2543,34.3015,19129955.0,204258.0,1067.7391,10631.0,55.5725,204258.0,10631.0,1067.7391,55.5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Malaysia,MYS,4.2105,101.9758,32365998.0,956723.0,2955.9509,15523.0,47.9608,956723.0,15523.0,2955.9509,47.9608,385251.0,1190.2954,9991.0,30.8688,385251.0,9991.0,1190.2954,30.8688
4/10/21,NA,Maldives,MDV,3.2028,73.2207,540542.0,283753.0,52494.1633,827.0,152.9946,283753.0,827.0,52494.1633,152.9946,15294.0,2829.3824,163.0,30.1549,15294.0,163.0,2829.3824,30.1549
4/10/21,NA,Mali,MLI,17.5707,-3.9962,20250834.0,643.0,3.1752,0.0,0.0,643.0,0.0,3.1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Malta,MLT,35.9375,14.3754,441539.0,240984.0,54578.1913,3178.0,719.7552,240984.0,3178.0,54578.1913,719.7552,69306.0,15696.4617,1815.0,411.0622,69306.0,1815.0,15696.4617,411.0622
4/10/21,NA,Marshall Islands,MHL,7.1315,171.1845,58413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Mauritania,MRT,21.0079,-10.9408,4649660.0,2930.0,63.0154,0.0,0.0,2930.0,0.0,63.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Mauritius,MUS,-20.3484,57.5522,1271767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Mexico,MEX,23.6345,-102.5528,127792286.0,11529450.0,9022.0234,248223.0,194.2394,11529450.0,248223.0,9022.0234,194.2394,1976517.0,1546.6638,121469.0,95.0519,1976517.0,121469.0,1546.6638,95.0519
4/10/21,NA,Micronesia,FSM,7.4256,150.5508,113815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Moldova,MDA,47.4116,28.3699,4033963.0,57561.0,1426.9095,0.0,0.0,57561.0,0.0,1426.9095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Monaco,MCO,43.7333,7.4167,39244.0,20510.0,52262.7663,0.0,0.0,20510.0,0.0,52262.7663,0.0,8795.0,22411.0692,0.0,0.0,8795.0,0.0,22411.0692,0.0
4/10/21,NA,Mongolia,MNG,46.8625,103.8467,3278292.0,609875.0,18603.4374,10743.0,327.7011,609875.0,10743.0,18603.4374,327.7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Montenegro,MNE,42.7087,19.3744,628062.0,41372.0,6587.2478,1560.0,248.3831,41372.0,1560.0,6587.2478,248.3831,6082.0,968.3757,442.0,70.3752,6082.0,442.0,968.3757,70.3752
4/10/21,NA,Morocco,MAR,31.7917,-7.0926,36910558.0,8606571.0,23317.369,54267.0,147.023,8606571.0,54267.0,23317.369,147.023,4134740.0,11202.0523,31483.0,85.2954,4134740.0,31483.0,11202.0523,85.2954
4/10/21,NA,Mozambique,MOZ,-18.6657,35.5296,31255435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Namibia,NAM,-22.9576,18.4904,2540916.0,2526.0,99.413,0.0,0.0,2526.0,0.0,99.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Nepal,NPL,28.1667,84.25,29136808.0,1841124.0,6318.894,5861.0,20.1154,1841124.0,5861.0,6318.894,20.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Netherlands,NLD,52.1326,5.2913,17134873.0,2863986.0,16714.3696,0.0,0.0,2863986.0,0.0,16714.3696,0.0,806424.0,4706.3319,0.0,0.0,806424.0,0.0,4706.3319,0.0
4/10/21,NA,New Zealand,NZL,-40.9006,174.886,4822233.0,117746.0,2441.7319,3956.0,82.0367,117746.0,3956.0,2441.7319,82.0367,25811.0,535.25,690.0,14.3087,25811.0,690.0,535.25,14.3087
4/10/21,NA,Nicaragua,NIC,12.8654,-85.2072,6624554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Nigeria,NGA,9.082,8.6753,206139587.0,964387.0,467.832,0.0,0.0,964387.0,0.0,467.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,North Macedonia,MKD,41.6086,21.7453,2083380.0,24020.0,1152.9342,2687.0,128.9731,24020.0,2687.0,1152.9342,128.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Norway,NOR,60.472,8.4689,5421242.0,1171584.0,21610.9888,1104.0,20.3643,1171584.0,1104.0,21610.9888,20.3643,297960.0,5496.1575,47.0,0.867,297960.0,47.0,5496.1575,0.867
4/10/21,NA,Oman,OMN,21.5126,55.9233,5106622.0,171055.0,3349.6703,0.0,0.0,171055.0,0.0,3349.6703,0.0,19019.0,372.438,0.0,0.0,19019.0,0.0,372.438,0.0
4/10/21,NA,Pakistan,PAK,30.3753,69.3451,220892331.0,1114000.0,504.3181,0.0,0.0,1114000.0,0.0,504.3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Palau,PAN,7.515,134.5825,18008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Panama,PAN,8.538,-80.7821,4314768.0,490911.0,11377.4599,12765.0,295.8444,490911.0,12765.0,11377.4599,295.8444,145663.0,3375.9173,147.0,3.4069,145663.0,147.0,3375.9173,3.4069
4/10/21,NA,Papua New Guinea,PNG,-6.315,143.9555,8947027.0,250.0,2.7942,0.0,0.0,250.0,0.0,2.7942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Paraguay,PRY,-23.4425,-58.4438,7132530.0,60836.0,852.9372,4688.0,65.727,60836.0,4688.0,852.9372,65.727,6564.0,92.0291,2230.0,31.2652,6564.0,2230.0,92.0291,31.2652
4/10/21,NA,Peru,PER,-9.19,-75.0152,32971846.0,1202696.0,3647.6453,12477.0,37.8414,1202696.0,12477.0,3647.6453,37.8414,474175.0,1438.1209,8608.0,26.1071,474175.0,8608.0,1438.1209,26.1071
4/10/21,NA,Philippines,PHL,12.8797,121.774,109581085.0,922898.0,842.2056,0.0,0.0,922898.0,0.0,842.2056,0.0,50685.0,46.2534,0.0,0.0,50685.0,0.0,46.2534,0.0
4/10/21,NA,Poland,POL,51.9194,19.1451,0.0,7635264.0,inf,371838.0,inf,7635264.0,371838.0,19877.7292,968.0471,2105550.0,inf,9365.0,inf,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Dolnoslaskie,Poland,POL,51.134,16.8842,2901225.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Kujawsko-pomorskie,Poland,POL,53.1648,18.4834,2077775.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Lodzkie,Poland,POL,51.4635,19.1727,2466322.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Lubelskie,Poland,POL,51.2494,23.1011,2117619.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Lubuskie,Poland,POL,52.2275,15.2559,1014548.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Malopolskie,Poland,POL,49.7225,20.2503,3400577.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Mazowieckie,Poland,POL,51.8927,21.0022,5403412.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Opolskie,Poland,POL,50.8004,17.938,986506.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Podkarpackie,Poland,POL,50.0575,22.0896,2129015.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Podlaskie,Poland,POL,53.0697,22.9675,1181533.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Pomorskie,Poland,POL,54.2944,18.1531,2333523.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Slaskie,Poland,POL,50.5717,19.322,4533565.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Swietokrzyskie,Poland,POL,50.6261,20.9406,1241546.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Warminsko-mazurskie,Poland,POL,53.8671,20.7028,1428983.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Wielkopolskie,Poland,POL,52.28,17.3523,3493969.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,Zachodniopomorskie,Poland,POL,53.4658,15.1823,1701030.0,0.0,0.0,0.0,0.0,7635264.0,371838.0,19877.7292,968.0471,0.0,0.0,0.0,0.0,2105550.0,9365.0,5481.6117,24.3809
4/10/21,NA,Portugal,PRT,39.3999,-8.2245,10196707.0,2187598.0,21453.9655,69559.0,682.1712,2187598.0,69559.0,21453.9655,682.1712,626070.0,6139.9234,12585.0,123.4222,626070.0,12585.0,6139.9234,123.4222
4/10/21,NA,Qatar,QAT,25.3548,51.1839,2881060.0,100000.0,3470.9447,0.0,0.0,100000.0,0.0,3470.9447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Romania,ROU,45.9432,24.9668,19237682.0,3642345.0,18933.3881,61939.0,321.9671,3642345.0,61939.0,18933.3881,321.9671,1383993.0,7194.1776,32385.0,168.3415,1383993.0,32385.0,7194.1776,168.3415
4/10/21,NA,Russia,RUS,61.524,105.3188,145934460.0,13977397.0,9577.8591,348518.0,238.8182,13977397.0,348518.0,9577.8591,238.8182,5401446.0,3701.2821,105898.0,72.5655,5401446.0,105898.0,3701.2821,72.5655
4/10/21,NA,Rwanda,RWA,-1.9403,29.8739,12952209.0,348926.0,2693.9497,0.0,0.0,348926.0,0.0,2693.9497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Saint Kitts and Nevis,KNA,17.3578,-62.783,53192.0,10456.0,19657.0913,1883.0,3540.006,10456.0,1883.0,19657.0913,3540.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Saint Lucia,LCA,13.9094,-60.9789,183629.0,20247.0,11026.0362,0.0,0.0,20247.0,0.0,11026.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Saint Vincent and the Grenadines,VCT,12.9843,-61.2872,110947.0,12124.0,10927.7403,1605.0,1446.6367,12124.0,1605.0,10927.7403,1446.6367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,San Marino,SMR,43.9424,12.4578,33938.0,16889.0,49764.276,482.0,1420.2369,16889.0,482.0,49764.276,1420.2369,7702.0,22694.3249,482.0,1420.2369,7702.0,482.0,22694.3249,1420.2369
4/10/21,NA,Sao Tome and Principe,STP,0.1864,6.6131,219161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Saudi Arabia,SAU,23.8859,45.0792,34813867.0,6122570.0,17586.5841,140463.0,403.4685,6122570.0,140463.0,17586.5841,403.4685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Senegal,SEN,14.4974,-14.4524,16743930.0,343222.0,2049.8294,8986.0,53.6672,343222.0,8986.0,2049.8294,53.6672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Serbia,SRB,44.0165,21.0059,8737370.0,2882854.0,32994.5281,46842.0,536.111,2882854.0,46842.0,32994.5281,536.111,1166011.0,13345.1027,7267.0,83.1715,1166011.0,7267.0,13345.1027,83.1715
4/10/21,NA,Seychelles,SYC,-4.6796,55.492,98340.0,108749.0,110584.7061,4781.0,4861.7043,108749.0,4781.0,110584.7061,4861.7043,43259.0,43989.2211,3799.0,3863.1279,43259.0,3799.0,43989.2211,3863.1279
4/10/21,NA,Sierra Leone,SLE,8.4606,-11.7799,7976985.0,37680.0,472.3589,5791.0,72.5964,37680.0,5791.0,472.3589,72.5964,122.0,1.5294,122.0,1.5294,122.0,122.0,1.5294,1.5294
4/10/21,NA,Singapore,SGP,1.2833,103.8333,5850343.0,1667522.0,28502.9784,0.0,0.0,1667522.0,0.0,28502.9784,0.0,535864.0,9159.5313,0.0,0.0,535864.0,0.0,9159.5313,0.0
4/10/21,NA,Slovakia,SVK,48.669,19.699,5459643.0,1153093.0,21120.3004,21688.0,397.2421,1153093.0,21688.0,21120.3004,397.2421,290494.0,5320.7508,867.0,15.8802,290494.0,867.0,5320.7508,15.8802
4/10/21,NA,Slovenia,SVN,46.1512,14.9955,2078932.0,460078.0,22130.4978,9181.0,441.621,460078.0,9181.0,22130.4978,441.621,122281.0,5881.9144,129.0,6.2051,122281.0,129.0,5881.9144,6.2051
4/10/21,NA,Solomon Islands,SLB,-9.6457,160.1562,652858.0,2000.0,306.3453,0.0,0.0,2000.0,0.0,306.3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,South Africa,ZAF,-30.5595,22.9375,59308690.0,576812.0,972.559,76.0,0.1281,576812.0,76.0,972.559,0.1281,288406.0,486.2795,38.0,0.0641,288406.0,38.0,486.2795,0.0641
4/10/21,NA,South Sudan,SSD,6.877,31.307,11193729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Spain,ESP,40.4637,-3.7492,46754783.0,10231825.0,21884.0177,0.0,0.0,10231825.0,0.0,21884.0177,0.0,3072109.0,6570.6839,0.0,0.0,3072109.0,0.0,6570.6839,0.0
4/10/21,NA,Sri Lanka,LKA,7.8731,80.7718,21413250.0,925082.0,4320.1382,0.0,0.0,925082.0,0.0,4320.1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Sudan,SDN,12.8628,30.2176,43849269.0,100010.0,228.0768,36173.0,82.494,100010.0,36173.0,228.0768,82.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Suriname,SUR,3.9193,-56.0278,586634.0,32614.0,5559.5141,0.0,0.0,32614.0,0.0,5559.5141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Sweden,SWE,60.1282,18.6435,10099270.0,1868944.0,18505.7336,0.0,0.0,1868944.0,0.0,18505.7336,0.0,555454.0,5499.9421,0.0,0.0,555454.0,0.0,5499.9421,0.0
4/10/21,NA,Switzerland,CHE,46.8182,8.2275,8654618.0,1752904.0,20253.9731,8191.0,94.6431,1752904.0,8191.0,20253.9731,94.6431,665733.0,7692.2286,2138.0,24.7036,665733.0,2138.0,7692.2286,24.7036
4/10/21,NA,Syria,SYR,34.8021,38.9968,17500657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Taiwan*,TWN,23.7,121.0,0.0,24658.0,inf,208.0,inf,49316.0,208.0,inf,inf,0.0,,0.0,,0.0,0.0,,
4/10/21,NA,Taiwan*,TWN,23.7,121.0,0.0,24658.0,inf,208.0,inf,49316.0,208.0,inf,inf,0.0,,0.0,,0.0,0.0,,
4/10/21,NA,Taiwan*,TWN,23.7,121.0,0.0,24658.0,inf,0.0,,49316.0,208.0,inf,inf,0.0,,0.0,,0.0,0.0,,
4/10/21,NA,Taiwan*,TWN,23.7,121.0,0.0,24658.0,inf,0.0,,49316.0,208.0,inf,inf,0.0,,0.0,,0.0,0.0,,
4/10/21,NA,Thailand,THA,15.87,100.9925,69799978.0,555396.0,795.6965,18016.0,25.8109,555396.0,18016.0,795.6965,25.8109,69439.0,99.4828,2360.0,3.3811,69439.0,2360.0,99.4828,3.3811
4/10/21,NA,Togo,TGO,8.6195,0.8248,8278737.0,82753.0,999.5848,0.0,0.0,82753.0,0.0,999.5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Trinidad and Tobago,TTO,10.6918,-61.2225,1399491.0,4777.0,341.3384,0.0,0.0,4777.0,0.0,341.3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Tunisia,TUN,33.8869,9.5375,11818618.0,142932.0,1209.38,12558.0,106.2561,142932.0,12558.0,1209.38,106.2561,8031.0,67.9521,3052.0,25.8237,8031.0,3052.0,67.9521,25.8237
4/10/21,NA,Turkey,TUR,38.9637,35.2433,84339067.0,18445354.0,21870.4743,124970.0,148.1757,18445354.0,124970.0,21870.4743,148.1757,7579623.0,8987.0842,36690.0,43.503,7579623.0,36690.0,8987.0842,43.503
4/10/21,NA,Uganda,UGA,1.3733,32.2903,45741000.0,180969.0,395.6385,4500.0,9.838,180969.0,4500.0,395.6385,9.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Ukraine,UKR,48.3794,31.1656,43733759.0,377053.0,862.1555,4048.0,9.256,377053.0,4048.0,862.1555,9.256,5.0,0.0114,0.0,0.0,5.0,0.0,0.0114,0.0
4/10/21,NA,United Arab Emirates,ARE,23.4241,53.8478,9890400.0,5668264.0,57310.766,0.0,0.0,5668264.0,0.0,57310.766,0.0,2187849.0,22120.9355,0.0,0.0,2187849.0,0.0,22120.9355,0.0
4/10/21,Anguilla,United Kingdom,AIA,18.2206,-63.0686,15002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,Bermuda,United Kingdom,BMU,32.3078,-64.7505,62273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,Cayman Islands,United Kingdom,CYM,19.3133,-81.2546,65720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,Falkland Islands (Malvinas),United Kingdom,FLK,-51.7963,-59.5236,3483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,Gibraltar,United Kingdom,GIB,36.1408,-5.3536,33691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,Isle of Man,United Kingdom,IMN,54.2361,-4.5481,85032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,Montserrat,United Kingdom,MSR,16.7425,-62.1874,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,SHN,-7.9467,-14.3559,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Uruguay,URY,-32.5228,-55.7658,3473727.0,1024533.0,29493.7685,26421.0,760.5952,1024533.0,26421.0,29493.7685,760.5952,198892.0,5725.6083,9266.0,266.7452,198892.0,9266.0,5725.6083,266.7452
4/10/21,NA,Uzbekistan,UZB,41.3775,64.5853,33469199.0,35000.0,104.5738,0.0,0.0,35000.0,0.0,104.5738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Venezuela,VEN,6.4238,-66.5897,28435943.0,98000.0,344.6343,0.0,0.0,98000.0,0.0,344.6343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Vietnam,VNM,14.0583,108.2772,97338583.0,58248.0,59.8406,211.0,0.2168,58248.0,211.0,59.8406,0.2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Zambia,ZMB,-13.1339,27.8493,18383956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/10/21,NA,Zimbabwe,ZWE,-19.0154,29.1549,14862927.0,222733.0,1498.581,16528.0,111.2029,222733.0,16528.0,1498.581,111.2029,28797.0,193.7505,829.0,5.5776,28797.0,829.0,193.7505,5.5776
4/10/21,Seoul,"Korea, South",KOR,37.5667,126.9667,9715429.0,190802.0,1963.9071,1180.0,12.1456,1217460.0,9978.0,2348.5021,19.2477,13476.0,138.7072,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Busan,"Korea, South",KOR,35.1667,129.0667,3402776.0,92058.0,2705.3794,4.0,0.1176,1217460.0,9978.0,2348.5021,19.2477,4161.0,122.2825,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Daegu,"Korea, South",KOR,35.8667,128.6,2428022.0,53674.0,2210.606,202.0,8.3195,1217460.0,9978.0,2348.5021,19.2477,2946.0,121.3333,202.0,8.3195,60510.0,1088.0,116.7249,2.0988
4/10/21,Incheon,"Korea, South",KOR,37.4833,126.6333,2945565.0,74384.0,2525.288,1227.0,41.6558,1217460.0,9978.0,2348.5021,19.2477,8744.0,296.8531,650.0,22.0671,60510.0,1088.0,116.7249,2.0988
4/10/21,Gwangju,"Korea, South",KOR,35.1667,126.9167,1454709.0,47849.0,3289.2489,479.0,32.9275,1217460.0,9978.0,2348.5021,19.2477,1136.0,78.0912,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Daejeon,"Korea, South",KOR,36.351,127.385,1470225.0,37165.0,2527.8444,396.0,26.9347,1217460.0,9978.0,2348.5021,19.2477,3752.0,255.199,236.0,16.052,60510.0,1088.0,116.7249,2.0988
4/10/21,Ulsan,"Korea, South",KOR,35.55,129.3167,1141362.0,30082.0,2635.6231,176.0,15.4202,1217460.0,9978.0,2348.5021,19.2477,2819.0,246.9856,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Sejong,"Korea, South",KOR,36.487,127.2822,346217.0,5637.0,1628.1696,135.0,38.9929,1217460.0,9978.0,2348.5021,19.2477,782.0,225.8699,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Gyeonggi-do,"Korea, South",KOR,37.5,127.25,13351891.0,252878.0,1893.949,3433.0,25.7117,1217460.0,9978.0,2348.5021,19.2477,9772.0,73.1881,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Gangwon-do,"Korea, South",KOR,37.5,128.25,1540094.0,43521.0,2825.8665,448.0,29.0891,1217460.0,9978.0,2348.5021,19.2477,1178.0,76.4888,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Chungcheongbuk-do,"Korea, South",KOR,36.75,127.75,1597936.0,45057.0,2819.6999,522.0,32.6671,1217460.0,9978.0,2348.5021,19.2477,2534.0,158.5796,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Chungcheongnam-do,"Korea, South",KOR,36.5,126.75,2120692.0,56214.0,2650.7385,169.0,7.9691,1217460.0,9978.0,2348.5021,19.2477,1520.0,71.6747,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Jeollabuk-do,"Korea, South",KOR,35.8167,127.15,1808044.0,60045.0,3320.9922,402.0,22.234,1217460.0,9978.0,2348.5021,19.2477,1172.0,64.8214,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Jeollanam-do,"Korea, South",KOR,34.75,127.0,1853339.0,61992.0,3344.8819,0.0,0.0,1217460.0,9978.0,2348.5021,19.2477,816.0,44.0286,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Gyeongsangbuk-do,"Korea, South",KOR,36.25,128.75,2644001.0,62635.0,2368.9477,525.0,19.8563,1217460.0,9978.0,2348.5021,19.2477,2109.0,79.7655,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Gyeongsangnam-do,"Korea, South",KOR,35.25,128.25,3347637.0,85944.0,2567.3034,499.0,14.906,1217460.0,9978.0,2348.5021,19.2477,1588.0,47.4364,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Jeju,"Korea, South",KOR,33.3667,126.5333,671913.0,17523.0,2607.9269,181.0,26.938,1217460.0,9978.0,2348.5021,19.2477,2005.0,298.4017,0.0,0.0,60510.0,1088.0,116.7249,2.0988
4/10/21,Alabama,US,USA,32.3182,-86.9023,4903185.0,2159526.0,44043.331,50418.0,1028.2704,195179889.0,5374056.0,59462.6409,1637.2361,788325.0,16077.8147,23875.0,486.9284,69963376.0,2660906.0,21314.7324,810.6598
4/10/21,Alaska,US,USA,61.3707,-152.4044,731545.0,471846.0,64499.9282,8116.0,1109.4328,195179889.0,5374056.0,59462.6409,1637.2361,203259.0,27784.8936,4997.0,683.0749,69963376.0,2660906.0,21314.7324,810.6598
